facility_id,program_type,facility_status,facility_name,city,zipcode,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,total_capacity,latitude,longitude,is_active_facility,geo_missing_flag,under5_capacity_current,capacity_inconsistency_flag,zero_total_capacity_flag
819714,FDC,Registration,"Paulino, Emelinda",Bronx,10457,Bronx 10,0,0,0,2,6,8,40.849494,-73.886033,1,False,6,0,0
872540,GFDC,License,"Echavarria, Yesenia",BROOKLYN,11220,Brooklyn 20,0,0,0,4,12,16,40.642237,-74.018879,1,False,12,0,0
854614,SACC,Registration,New York Center for Interpersonal Development,Staten Island,10304,Richmond 31,0,0,0,154,0,154,40.622114,-74.078513,1,False,0,0,0
577001,GFDC,License,"Aunt Eppy's, Inc.",Bronx,10459,Bronx 12,0,0,0,2,12,14,40.830395,-73.894495,1,False,12,0,0
697242,GFDC,License,"Gomez, Epifanio",Bronx,10457,Bronx 9,0,0,0,4,12,16,40.838315,-73.903355,1,False,12,0,0
726087,GFDC,License,GOOGOOGAAGAA HOUSE,Brooklyn,11235,Brooklyn 22,0,0,0,4,12,16,40.591337,-73.956693,1,False,12,0,0
663268,GFDC,License,"Five Star Day Care II, Inc",Bronx,10465,Bronx 8,0,0,0,4,12,16,40.826503,-73.823713,1,False,12,0,0
868247,SACC,Registration,Litle People Daycare of NY Inc,jamaica,11434,Queens 28,0,0,0,36,0,36,40.678543,-73.77367,1,False,0,0,0
834740,GFDC,License,"Falcon, Dinorah",Bronx,10453,Bronx 9,0,0,0,4,12,16,40.848938,-73.919761,1,False,12,0,0
103452,GFDC,License,"Depeiza, Roxanne",Laurelton,11413,Queens 29,0,0,0,2,12,14,40.676995,-73.73916,1,False,12,0,0
259483,GFDC,License,Jody's Shining Stars Inc.,New York,10029,Manhattan 4,0,0,0,4,12,16,40.79656,-73.947532,1,False,12,0,0
154383,FDC,Registration,"Batista, Mercedes",New York,10031,Manhattan 6,0,0,0,2,6,8,40.8309,-73.94578,1,False,6,0,0
870643,GFDC,License,"Lazare, Melissa",Staten Island,10303,Richmond 31,0,0,0,4,12,16,40.628406,-74.156447,1,False,12,0,0
670082,GFDC,License,"Imaginarium Child, LLC",Brooklyn,11230,Brooklyn 21,0,0,0,4,12,16,40.614249,-73.954477,1,False,12,0,0
209460,GFDC,License,"Yellow Brick Road Day Care, Inc",Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.64601,-73.908962,1,False,12,0,0
597016,GFDC,License,"Little Boss Day Care, Inc.",Brooklyn,11214,Brooklyn 21,0,0,0,4,12,16,40.605055,-73.997082,1,False,12,0,0
766177,FDC,Registration,"Gonzalez De Rosa, Irisneida",Bronx,10459,Bronx 12,0,0,0,2,6,8,40.820713,-73.893996,1,False,6,0,0
817710,GFDC,License,Kids N Todds Day Care LLC,Bronx,10466,Bronx 11,0,0,0,4,12,16,40.8882,-73.8344,1,False,12,0,0
726271,GFDC,License,"Green, Marthie",Bronx,10469,Bronx 11,0,0,0,4,12,16,40.880001,-73.850875,1,False,12,0,0
243326,GFDC,License,"Monrobert, Angela",New York,10034,Manhattan 6,0,0,0,2,12,14,40.86705,-73.918893,1,False,12,0,0
319122,GFDC,License,"Leap Start 123, Inc.",Woodhaven,11421,Queens 27,0,0,0,4,12,16,40.689892,-73.846547,1,False,12,0,0
127130,GFDC,License,"Artis, Loretta",Cambria Heights,11411,Queens 29,0,0,0,4,12,16,40.687468,-73.729172,1,False,12,0,0
521239,GFDC,License,"Paulino, Marina",Bronx,10452,Bronx 9,0,0,0,0,12,12,40.840085,-73.914233,1,False,12,0,0
492541,GFDC,License,Cookie And Milk Daycare Inc.,Bronx,10460,Bronx 12,0,0,0,4,12,16,40.845389,-73.884105,1,False,12,0,0
433540,GFDC,License,Lefferts DayCare,South Richmond Hill,11419,Queens 27,0,0,0,4,12,16,40.683028,-73.822814,1,False,12,0,0
836504,GFDC,License,LITTLELEADERS GROUP FAMILY DAYCARE LLC,Bronx,10462,Bronx 11,0,0,0,2,12,14,40.855037,-73.868574,1,False,12,0,0
356355,GFDC,License,Jumpstart Group Family DayCare Inc.,Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.657662,-73.905882,1,False,12,0,0
823468,GFDC,License,"Every Little Step ChildCare, LLC",Jamaica,11434,Queens 28,0,0,0,4,12,16,40.683627,-73.776819,1,False,12,0,0
880634,FDC,Registration,"Diaz, Jeanette",Bronx,10472,Bronx 12,0,0,0,2,6,8,40.825435,-73.878565,1,False,6,0,0
694058,GFDC,License,Eleonora's Day Care Inc.,Forest Hills,11375,Queens 28,0,0,0,4,12,16,40.730543,-73.849327,1,False,12,0,0
72082,GFDC,License,Tender Kare Professional Daycare Inc.,Springfield Gardens,11434,Queens 29,0,0,0,4,12,16,40.661845,-73.768979,1,False,12,0,0
346022,GFDC,License,"Rivera, Maria",BRONX,10452,Bronx 9,0,0,0,2,12,14,40.835556,-73.917113,1,False,12,0,0
545201,FDC,Registration,"Clarke, Veronica",Bronx,10456,Bronx 9,0,0,0,2,6,8,40.833549,-73.90075,1,False,6,0,0
880590,GFDC,License,"Pinckney, Leona",Bronx,10472,Bronx 8,0,0,0,4,12,16,40.828135,-73.852427,1,False,12,0,0
602999,GFDC,License,"Alvarez, Cleotilde",Jackson Heights,11372,Queens 30,0,0,0,0,12,12,40.75366,-73.873254,1,False,12,0,0
671066,GFDC,License,"Barreras, Elisa",Bronx,10453,Bronx 9,0,0,0,4,12,16,40.85055,-73.919557,1,False,12,0,0
866711,GFDC,License,"Ramirez, Ivan",Bronx,10468,Bronx 10,0,0,0,4,12,16,40.86611,-73.901802,1,False,12,0,0
404589,SACC,Registration,Excel Learning Center ASP,Brooklyn,11214,Brooklyn 20,0,0,0,104,0,104,40.612238,-74.0008,1,False,0,0,0
869697,FDC,Registration,"Alvarez, Isabel",Bronx,10468,Bronx 10,0,0,0,2,6,8,40.870995,-73.898479,1,False,6,0,0
499485,GFDC,License,"Sanchez, Mayra",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.830138,-73.877766,1,False,12,0,0
688576,GFDC,License,"Ortiz, Rosa",New York,10034,Manhattan 6,0,0,0,0,12,12,40.863907,-73.923638,1,False,12,0,0
670794,GFDC,License,"Diaz, Rosa",Bronx,10453,Bronx 9,0,0,0,4,12,16,40.846043,-73.910429,1,False,12,0,0
837412,GFDC,License,K and J Infants Garden Childcare LLC,Bronx,10463,Bronx 10,0,0,0,2,12,14,40.884255,-73.898071,1,False,12,0,0
643928,GFDC,License,Magic Day Care Inc.,Staten Island,10306,Richmond 31,0,0,0,4,12,16,40.572456,-74.096868,1,False,12,0,0
709657,SACC,Registration,THE GREATER RIDGEWOOD YOUTH COUNCIL INC.,Jamaica,11433,Queens 29,0,0,0,360,0,360,40.697083,-73.78693,1,False,0,0,0
840185,GFDC,License,AR Learning Tree,Bronx,10459,Bronx 12,0,0,0,0,10,10,40.82972,-73.886684,1,False,10,0,0
820233,GFDC,License,"De La Cruz Robles, Juan",Bronx,10453,Bronx 10,0,0,0,4,12,16,40.849732,-73.917014,1,False,12,0,0
878848,GFDC,License,"Fernandez Gonzalez, Roberta",BRONX,10463,Bronx 10,0,0,0,2,12,14,40.87339,-73.905362,1,False,12,0,0
818992,GFDC,License,Big Miracle Corporation,Brooklyn,11221,Brooklyn 32,0,0,0,4,12,16,40.694437,-73.912781,1,False,12,0,0
709699,SACC,Registration,YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF QUEENS,Jamaica,11433,Queens 29,0,0,0,126,0,126,40.70767,-73.785549,1,False,0,0,0
801927,SACC,Registration,"New York Edge, Inc.",Flushing,11368,Queens 24,0,0,0,170,0,170,40.740838,-73.85419,1,False,0,0,0
834466,SACC,Registration,Rainbows Reach,Staten Island,10309,Richmond 31,0,0,0,33,0,33,40.550599,-74.211314,1,False,0,0,0
797994,GFDC,License,"Brady, Priscilla",Staten Island,10312,Richmond 31,0,0,0,4,12,16,40.538306,-74.184656,1,False,12,0,0
823943,GFDC,License,"Florimon Soto, Keyla",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.864754,-73.889221,1,False,12,0,0
539742,GFDC,License,Fruit Of The Spirit Day Care Inc.,Bronx,10468,Bronx 10,0,0,0,2,12,14,40.86877,-73.893963,1,False,12,0,0
813167,GFDC,License,"Actions Plus Faith, Inc.",Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16,40.669679,-73.878581,1,False,12,0,0
880678,FDC,Registration,"Alejo, Michelle",Bronx,10467,Bronx 10,0,0,0,2,6,8,40.883105,-73.885047,1,False,6,0,0
542628,GFDC,License,"Bacari, Matilde",Brooklyn,11230,Brooklyn 21,0,0,0,4,12,16,40.614507,-73.962025,1,False,12,0,0
881077,GFDC,License,Happy Treehouse Daycare INC,bronx,10467,Bronx 10,0,0,0,4,12,16,40.878464,-73.88121,1,False,12,0,0
349274,GFDC,License,"Adebowale, Kehinde",Brooklyn,11208,Brooklyn 19,0,0,0,2,12,14,40.665727,-73.864416,1,False,12,0,0
662156,GFDC,License,"Little Javier Family Group Day Care , Inc.",Bronx,10465,Bronx 8,0,0,0,4,12,16,40.817534,-73.819974,1,False,12,0,0
143712,FDC,Registration,"Pettway, Deborah",New York,10039,Manhattan 5,0,0,0,2,6,8,40.822702,-73.939889,1,False,6,0,0
559257,GFDC,License,FRIENDLY FACES DAYCARE INC,Bronx,10456,Bronx 9,0,0,0,4,12,16,40.835022,-73.913237,1,False,12,0,0
54378,FDC,Registration,"Urena, Zoila",Bronx,10453,Bronx 9,0,0,0,0,6,6,40.850402,-73.905758,1,False,6,0,0
73711,SACC,Registration,"SAMUEL FIELD YM & YWHA, INC.",Queens,11362,Queens 26,0,0,0,150,0,150,40.76112,-73.723237,1,False,0,0,0
822730,FDC,Registration,Hearts in Crisis LLC,Arverne,11692,Queens 27,0,0,0,2,6,8,40.591114,-73.800165,1,False,6,0,0
576937,GFDC,License,"Santiago, Bernice",New York,10029,Manhattan 4,0,0,0,0,10,10,40.797588,-73.947387,1,False,10,0,0
874019,GFDC,License,"Jackie's Loving Arms Daycare, Inc.",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.833139,-73.904975,1,False,12,0,0
882311,SACC,Registration,South Bronx Overall Economic Development Coporation,Bronx,10454,Bronx 7,0,0,0,240,0,240,40.808019,-73.925811,1,False,0,0,0
236010,GFDC,License,"Solid Foundation Daycare of East New York and Canarsie, Inc",Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16,40.66949,-73.889331,1,False,12,0,0
682837,GFDC,License,Dulce Daycare Corp.,New York,10040,Manhattan 6,0,0,0,4,12,16,40.856117,-73.928184,1,False,12,0,0
247931,SACC,Registration,Greater Ridgewood Youth Council @ P.S. 239,Ridgewood,11385,Queens 24,0,0,0,202,0,202,40.699424,-73.903804,1,False,0,0,0
847709,SACC,Registration,Ultimate Enrichment,Little Neck,11363,Queens 26,0,0,15,131,0,146,40.771206,-73.738827,1,False,0,0,0
559350,GFDC,License,"Familia De Segura, Elaine",Bronx,10467,Bronx 11,0,0,0,4,12,16,40.878588,-73.868345,1,False,12,0,0
106833,FDC,Registration,"Castillo, Ana",Brooklyn,11237,Brooklyn 32,0,0,0,2,6,8,40.700208,-73.914056,1,False,6,0,0
662023,GFDC,License,"IRINAS CHILDCARE, INC.",Brooklyn,11231,Brooklyn 15,0,0,0,4,12,16,40.680944,-73.999649,1,False,12,0,0
679832,GFDC,License,"Aybar, Altagracia",Ridgewood,11385,Queens 24,0,0,0,4,12,16,40.695277,-73.896685,1,False,12,0,0
712173,GFDC,License,"Aim High Leadership Center Too, Inc.",Queens,11420,Queens 27,0,0,0,4,12,16,40.672146,-73.805091,1,False,12,0,0
817109,FDC,Registration,"Summers, Jalessa",New York,10037,Manhattan 5,0,0,0,2,6,8,40.816405,-73.938873,1,False,6,0,0
824251,GFDC,License,Paradise Child Care,New York,10027,Manhattan 5,0,0,0,4,12,16,40.808883,-73.940589,1,False,12,0,0
691459,FDC,Registration,"Diaz, Ana",Bronx,10452,Bronx 9,0,0,0,2,6,8,40.838464,-73.917555,1,False,6,0,0
668233,GFDC,License,Papayas Place Child Care Inc.,Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16,40.68337,-73.876669,1,False,12,0,0
551631,GFDC,License,ABC Play House Day Care Corp.,Bronx,10453,Bronx 10,0,0,0,4,12,16,40.853336,-73.916201,1,False,12,0,0
762720,GFDC,License,HOME SWEET DAYCARE INC.,Bronx,10456,Bronx 9,0,0,0,4,12,16,40.830472,-73.902734,1,False,12,0,0
882289,SACC,Registration,Hebrew Educational Society of Brooklyn,Brooklyn,11236,Brooklyn 18,0,0,0,45,0,45,40.651334,-73.913936,1,False,0,0,0
706703,GFDC,License,Little Critters Day Care Corp.,Bronx,10453,Bronx 9,0,0,0,4,12,16,40.848121,-73.919288,1,False,12,0,0
821335,GFDC,License,"Cuevas, Heridania",Bronx,10468,Bronx 10,0,0,0,4,12,16,40.877013,-73.885812,1,False,12,0,0
827830,SACC,Registration,SCAN-Harbor,Bronx,10466,Bronx 11,0,0,0,189,0,189,40.886035,-73.840575,1,False,0,0,0
294571,GFDC,License,"Clark, Tanya",BRONX,10469,Bronx 11,0,0,0,0,12,12,40.875966,-73.85424,1,False,12,0,0
222233,GFDC,License,COZY TIME DAYCARE,Glendale,11385,Queens 24,0,0,0,4,12,16,40.704619,-73.884792,1,False,12,0,0
721091,FDC,Registration,"Morel, Maria",Bronx,10452,Bronx 9,0,0,0,2,6,8,40.838214,-73.916333,1,False,6,0,0
655336,FDC,Registration,"Isaac, Hemwatie",Bronx,10472,Bronx 12,0,0,0,2,6,8,40.827939,-73.878873,1,False,6,0,0
584976,GFDC,License,"Wilson, Latavia",Bronx,10455,Bronx 7,0,0,0,4,12,16,40.819887,-73.910033,1,False,12,0,0
160349,GFDC,License,We Are Family Group Inc.,BROOKLYN,11226,Brooklyn 22,0,0,0,4,12,16,40.64042,-73.95392,1,False,12,0,0
164861,GFDC,License,"Hamilton, Karen",Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.668884,-73.918961,1,False,12,0,0
651282,GFDC,License,"Tali Daycare, Inc.",Flushing,11367,Queens 25,0,0,0,4,12,16,40.731063,-73.825783,1,False,12,0,0
311056,GFDC,License,Mi Nido Family Group Inc,Bronx,10462,Bronx 11,0,0,0,4,12,16,40.840573,-73.864416,1,False,12,0,0
837036,GFDC,License,"Nieves, Marangeliz",Bronx,10460,Bronx 12,0,0,0,4,12,16,40.839818,-73.880463,1,False,12,0,0
822320,GFDC,License,"Abreu Brito, Judith",Bronx,10452,Bronx 9,0,0,0,0,12,12,40.838509,-73.925118,1,False,12,0,0
55282,FDC,Registration,"Gonzalez, Gladys",Bronx,10457,Bronx 10,0,0,0,1,6,7,40.855352,-73.897897,1,False,6,0,0
244519,SACC,Registration,COALITION FOR HISPANIC FAMILY SRVC. PS: 377,BROOKLYN,11221,Brooklyn 32,0,0,0,120,0,120,40.693874,-73.915154,1,False,0,0,0
881183,GFDC,License,"Chavez, Shantel",Brooklyn,11237,Brooklyn 32,0,0,0,4,12,16,40.692964,-73.905949,1,False,12,0,0
543415,GFDC,Pending Revocation,"Tiny Tunes Daycare, Inc.",Bronx,10460,Bronx 12,0,0,0,4,12,16,40.831657,-73.88812,0,False,12,0,0
399045,GFDC,License,The Easement Group Inc.,Brooklyn,11226,Brooklyn 22,0,0,0,4,12,16,40.640217,-73.953446,1,False,12,0,0
818440,GFDC,License,"Imaginarium Child Care, Inc.",Brooklyn,11230,Brooklyn 21,0,0,0,4,12,16,40.614249,-73.954477,1,False,12,0,0
117157,SACC,Registration,The Salvation Army @ Bushwick Gains After School,Brooklyn,11221,Brooklyn 32,0,0,0,140,0,140,40.689247,-73.917312,1,False,0,0,0
875822,GFDC,License,"Paulino Gonzalez, Ysabel",Bronx,10467,Bronx 10,0,0,0,4,12,16,40.876459,-73.873918,1,False,12,0,0
857157,GFDC,License,"2nd Street Daycare, Inc.",Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16,40.673888,-73.984121,1,False,12,0,0
379597,SACC,Registration,"United Activities Unlimited, Inc. @ IS 7",Staten Island,10312,Richmond 31,0,0,0,203,0,203,40.523303,-74.185923,1,False,0,0,0
776271,SACC,Registration,The Greater Ridgewood Youth Council @ PS 60,Woodhaven,11421,Queens 27,0,0,0,126,0,126,40.691959,-73.852963,1,False,0,0,0
268079,GFDC,License,"Lavergne, Vivian",BRONX,10467,Bronx 11,0,0,0,2,12,14,40.884678,-73.860571,1,False,12,0,0
853273,GFDC,License,"Lachapell, Meralys",Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16,40.686021,-73.868839,1,False,12,0,0
116967,SACC,Registration,"NIA Community Services Network, Inc.",Brooklyn,11204,Brooklyn 20,0,0,0,200,0,200,40.621975,-73.995165,1,False,0,0,0
761017,SACC,Registration,Grand Street Settlement @ Lyons Community School,Brooklyn,11206,Brooklyn 14,0,0,0,100,0,100,40.709807,-73.94391,1,False,0,0,0
872896,GFDC,License,"Perez, Mildred",Bronx,10453,Bronx 9,0,0,0,4,12,16,40.847484,-73.908899,1,False,12,0,0
263465,GFDC,License,"Moore, Annmarie",Brooklyn,11216,Brooklyn 13,0,0,0,4,12,16,40.683192,-73.949612,1,False,12,0,0
731344,GFDC,License,"Samoura, Habibatou",Bronx,10457,Bronx 9,0,0,0,4,12,16,40.844471,-73.910185,1,False,12,0,0
213247,GFDC,License,"James, Deborah",BRONX,10467,Bronx 11,0,0,0,4,12,16,40.882342,-73.862019,1,False,12,0,0
698748,GFDC,License,Marisna Group Family Daycare LLC,BRONX,10457,Bronx 9,0,0,0,4,12,16,40.841537,-73.911252,1,False,12,0,0
648667,FDC,Registration,"Guity, Maria",New York,10026,Manhattan 5,0,0,0,2,6,8,40.805476,-73.950561,1,False,6,0,0
336705,GFDC,License,Family Life Day & Night Care,Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16,40.637765,-73.948346,1,False,12,0,0
811210,GFDC,License,Yentl Brianna Day Care Inc.,Brooklyn,11237,Queens 24,0,0,0,4,12,16,40.697323,-73.910656,1,False,12,0,0
730628,GFDC,License,"Andrew, Glenda",Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.656537,-73.910499,1,False,12,0,0
788162,GFDC,License,"Ramos, Carmen",Bronx,10456,Bronx 9,0,0,0,0,12,12,40.834466,-73.900943,1,False,12,0,0
881524,GFDC,License,The  Generation  Group  Family  Day Care,Brooklyn,11226,Brooklyn 17,0,0,0,4,12,16,40.655845,-73.954761,1,False,12,0,0
805017,GFDC,License,"Yifat, Leah",Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16,40.628361,-73.949906,1,False,12,0,0
536585,FDC,Registration,ABC and 123 Day Care,Bronx,10455,Bronx 7,0,0,0,2,6,8,40.81815,-73.917068,1,False,6,0,0
605547,GFDC,License,"Medina Martinez, Wendy",Elmhurst,11373,Queens 24,0,0,0,4,12,16,40.738964,-73.869186,1,False,12,0,0
872238,GFDC,License,"Kebe, Fatoumata",bronx,10452,Bronx 9,0,0,0,0,10,10,40.843193,-73.918122,1,False,10,0,0
742769,SACC,Registration,Renaissance Youth Center,Bronx,10456,Bronx 8,0,0,0,160,0,160,40.825116,-73.905919,1,False,0,0,0
72809,SACC,Registration,Chinese American Planning Council @ Beacon IS 220,Brooklyn,11220,Brooklyn 15,0,0,0,100,0,100,40.640824,-74.000648,1,False,0,0,0
722322,SACC,Registration,"THE GREATER RIDGEWOOD YOUTH COUNCIL, INC.",Queens,11385,Queens 24,0,0,0,145,0,145,40.696767,-73.897239,1,False,0,0,0
481938,GFDC,License,"AIM Kids, Inc.",Brooklyn,11235,Brooklyn 22,0,0,0,4,12,16,40.593106,-73.945149,1,False,12,0,0
253357,GFDC,License,"Little Butterfly Daycare, Corp.",South Ozone Park,11420,Queens 27,0,0,0,4,12,16,40.672119,-73.818178,1,False,12,0,0
231300,SACC,Registration,EL Puente Beacon Program @ M50,Brooklyn,11211,Brooklyn 14,0,0,0,190,0,190,40.712559,-73.962233,1,False,0,0,0
618265,GFDC,License,"Hilario De Oviedo, Carmen",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.86608,-73.891185,1,False,12,0,0
427478,GFDC,License,"Suarez, Mildred",Bronx,10457,Bronx 9,0,0,0,4,12,16,40.84279,-73.906506,1,False,12,0,0
339149,SACC,Registration,Millennium Development @ PS 115,Brooklyn,11236,Brooklyn 18,0,0,0,294,0,294,40.63491,-73.89736,1,False,0,0,0
64447,FDC,Registration,"Almonte Burdier, Mayra",New York,10025,Manhattan 3,0,0,0,2,6,8,40.801245,-73.961999,1,False,6,0,0
220873,GFDC,License,"Mcdonald, Allan",Far Rockaway,11691,Queens 27,0,0,0,4,12,16,40.593524,-73.773449,1,False,12,0,0
739040,GFDC,License,"Perez, Rita",New York,10033,Manhattan 6,0,0,0,0,12,12,40.846158,-73.932726,1,False,12,0,0
72829,SACC,Registration,YMCA Bronx SACC @  PS 108,Bronx,10461,Bronx 11,0,0,0,88,0,88,40.85467,-73.852866,1,False,0,0,0
507913,FDC,Registration,"Burgos, Rosa",New York,10032,Manhattan 6,0,0,0,2,6,8,40.841406,-73.936001,1,False,6,0,0
534342,GFDC,License,"Perez, Widalys",Bronx,10468,Bronx 10,0,0,0,4,12,16,40.871241,-73.898752,1,False,12,0,0
762331,SACC,Registration,SOBRO Development Corporation,New York,10030,Manhattan 5,0,0,0,119,0,119,40.815358,-73.944209,1,False,0,0,0
810561,SACC,Registration,Samuel Field YM&YWHA @ PS 220,Forest Hills,11375,Queens 24,0,0,0,160,0,160,40.736492,-73.851844,1,False,0,0,0
674062,GFDC,Pending Revocation,"Sweet Inspirations Daycare, LLC",Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16,40.660789,-73.898334,0,False,12,0,0
879587,GFDC,License,ECCO Group Family Daycare Corp,Queens,11385,Queens 24,0,0,0,4,12,16,40.697203,-73.893846,1,False,12,0,0
64053,FDC,Registration,"Heredia, Francisca",New York,10002,Manhattan 1,0,0,0,2,6,8,40.718973,-73.992404,1,False,6,0,0
602478,GFDC,License,"Jagmohan, Marijke",Briarwood,11435,Queens 28,0,0,0,4,12,16,40.707825,-73.81014,1,False,12,0,0
73422,SACC,Registration,IMMIGRANT SOCIAL SERVICE @PS 2,New York,10002,Manhattan 2,0,0,0,77,0,77,40.713158,-73.991349,1,False,0,0,0
397188,GFDC,License,Kiddie Korner Family Group Daycare,Bronx,10473,Bronx 8,0,0,0,4,12,16,40.823722,-73.864128,1,False,12,0,0
366856,GFDC,License,"Aiyelabowo, Folasade",JAMAICA,11423,Queens 29,0,0,0,4,12,16,40.711973,-73.772644,1,False,12,0,0
868854,SACC,Registration,Glorious Future Corp,St. Albans,11412,Queens 29,0,0,0,20,0,20,40.693329,-73.755759,1,False,0,0,0
709804,SACC,Registration,"New York Edge, Inc.",BRONX,10462,Bronx 11,0,0,0,359,0,359,40.84932,-73.858871,1,False,0,0,0
767835,GFDC,License,"Rivas, Amanda",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.856066,-73.883667,1,False,12,0,0
825379,SACC,Registration,"Manhattan Youth Recreation and Resources, Inc.",New York,10010,Manhattan 2,0,0,0,140,0,140,40.739097,-73.985452,1,False,0,0,0
596891,FDC,Registration,"Pedlar, Neythsyria",Far Rockaway,11691,Queens 27,0,0,0,2,6,8,40.59622,-73.764092,1,False,6,0,0
656649,GFDC,License,Bright Future and Mind Daycare Center,Jamaica,11433,Queens 28,0,0,0,0,12,12,40.698542,-73.795575,1,False,12,0,0
695057,GFDC,License,Lyttle Enterprises Incorporated,Brooklyn,11226,Brooklyn 17,0,0,0,4,12,16,40.641499,-73.948372,1,False,12,0,0
669871,GFDC,License,"Liriano, Mariela",Bronx,10452,Bronx 9,0,0,0,4,12,16,40.836966,-73.919221,1,False,12,0,0
356810,GFDC,License,"Upsher, Gertrude",Brooklyn,11212,Brooklyn 19,0,0,0,2,12,14,40.672551,-73.905507,1,False,12,0,0
670250,GFDC,License,Eli Shining Stars Group DayCare Inc.,Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.661296,-73.914562,1,False,12,0,0
799638,GFDC,License,"Diaz-De La Cruz, Yudelky",Bronx,10452,Bronx 9,0,0,0,0,8,8,40.831048,-73.922718,1,False,8,0,0
138540,GFDC,License,"Ford, Danielle",NEW YORK,10029,Manhattan 4,0,0,0,2,12,14,40.795238,-73.943095,1,False,12,0,0
770454,GFDC,License,"Wilson, Ayan",Bronx,10451,Bronx 9,0,0,0,4,12,16,40.82327,-73.91598,1,False,12,0,0
636927,GFDC,License,Ceci Learning Tree Group Family Day Care,Bronx,10462,Bronx 11,0,0,0,4,12,16,40.849138,-73.864823,1,False,12,0,0
73081,SACC,Registration,"Ella Baker/Charles Romain Child Development Center, Inc.",Brooklyn,11225,Brooklyn 17,0,0,0,26,0,26,40.667128,-73.951829,1,False,0,0,0
656363,GFDC,License,"Martes Suero, Miledy",Bronx,10456,Bronx 9,0,0,0,0,12,12,40.829855,-73.906587,1,False,12,0,0
512250,GFDC,License,"Gomez, Epifanio",BRONX,10457,Bronx 9,0,0,0,4,12,16,40.838315,-73.903355,1,False,12,0,0
55992,FDC,Registration,"Reyes, Marcia",Bronx,10459,Bronx 12,0,0,0,2,5,7,40.823663,-73.890335,1,False,5,0,0
839174,GFDC,License,"Yu, Myung Sim",Flushing,11354,Queens 25,0,0,0,4,12,16,40.768007,-73.823843,1,False,12,0,0
296984,GFDC,License,"Gonzalez Rosario, Abigail",Staten Island,10304,Richmond 31,0,0,0,4,12,16,40.619781,-74.082967,1,False,12,0,0
391560,FDC,Registration,"Roldan, Julie",Bronx,10452,Bronx 9,0,0,0,2,6,8,40.835187,-73.918927,1,False,6,0,0
752823,GFDC,License,"Fermin Infante, Deborah",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.826296,-73.905818,1,False,12,0,0
552402,GFDC,License,"Matos, Marissa",New York,10032,Manhattan 6,0,0,0,4,12,16,40.844707,-73.942288,1,False,12,0,0
758579,SACC,Registration,Girls Preparatory Charter School of NY,Bronx,10456,Bronx 8,0,0,0,281,0,281,40.822076,-73.907219,1,False,0,0,0
329194,GFDC,License,"Lopez, Carmen",Brooklyn,11213,Brooklyn 16,0,0,0,4,12,16,40.67536656,-73.93669416,1,False,12,0,0
744669,GFDC,License,"Morel, Grecy",BRONX,10452,Bronx 9,0,0,0,2,12,14,40.840878,-73.914067,1,False,12,0,0
361146,GFDC,License,"Epperson, Curtis",Brooklyn,11226,Brooklyn 22,0,0,0,4,12,16,40.64042,-73.95392,1,False,12,0,0
72444,GFDC,License,"Abdurakhmanova, Y",Forest Hills,11375,Queens 24,0,0,0,4,12,16,40.734879,-73.854208,1,False,12,0,0
709919,SACC,Registration,KIPP Washington Heights Academy Charter School,New York,10032,Manhattan 6,0,0,0,218,0,218,40.839427,-73.935913,1,False,0,0,0
814819,GFDC,License,"Gonzalez Feliz, Ana",Bronx,10473,Bronx 8,0,0,0,0,10,10,40.825269,-73.85191,1,False,10,0,0
852758,GFDC,License,"Vega, Sofia",Bronx,10461,Bronx 11,0,0,0,4,12,16,40.846419,-73.850787,1,False,12,0,0
798863,FDC,Registration,"Caceres De Abreu, Miliana",Bronx,10453,Bronx 9,0,0,0,2,6,8,40.846586,-73.915633,1,False,6,0,0
430732,GFDC,License,"Perez, Ana",BRONX,10455,Bronx 8,0,0,0,0,12,12,,,1,True,12,0,0
